srcStateName,srcYear,TRU,Country,YearCode,StateCode,Year,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Daman & Diu,1993-94,Urban,India,1993,38,"Calendar Year (Jan - Dec), 1993",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,1999-00,Rural,India,1999,38,"Calendar Year (Jan - Dec), 1999",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,1999-00,Urban,India,1999,38,"Calendar Year (Jan - Dec), 1999",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2004-05,Rural,India,2004,38,"Calendar Year (Jan - Dec), 2004",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2004-05,Urban,India,2004,38,"Calendar Year (Jan - Dec), 2004",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2009-10,Rural,India,2009,38,"Calendar Year (Jan - Dec), 2009",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2009-10,Urban,India,2009,38,"Calendar Year (Jan - Dec), 2009",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2011-12,Rural,India,2011,38,"Calendar Year (Jan - Dec), 2011",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2011-12,Urban,India,2011,38,"Calendar Year (Jan - Dec), 2011",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2017-18,Rural,India,2017,38,"Calendar Year (Jan - Dec), 2017",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2017-18,Urban,India,2017,38,"Calendar Year (Jan - Dec), 2017",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2018-19,Rural,India,2018,38,"Calendar Year (Jan - Dec), 2018",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,2018-19,Urban,India,2018,38,"Calendar Year (Jan - Dec), 2018",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Delhi,1993-94,Rural,India,1993,7,"Calendar Year (Jan - Dec), 1993",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,1993-94,Urban,India,1993,7,"Calendar Year (Jan - Dec), 1993",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,1999-00,Rural,India,1999,7,"Calendar Year (Jan - Dec), 1999",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,1999-00,Urban,India,1999,7,"Calendar Year (Jan - Dec), 1999",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2004-05,Rural,India,2004,7,"Calendar Year (Jan - Dec), 2004",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2004-05,Urban,India,2004,7,"Calendar Year (Jan - Dec), 2004",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2009-10,Rural,India,2009,7,"Calendar Year (Jan - Dec), 2009",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2009-10,Urban,India,2009,7,"Calendar Year (Jan - Dec), 2009",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2011-12,Rural,India,2011,7,"Calendar Year (Jan - Dec), 2011",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2011-12,Urban,India,2011,7,"Calendar Year (Jan - Dec), 2011",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2017-18,Rural,India,2017,7,"Calendar Year (Jan - Dec), 2017",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2017-18,Urban,India,2017,7,"Calendar Year (Jan - Dec), 2017",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2018-19,Rural,India,2018,7,"Calendar Year (Jan - Dec), 2018",DELHI,419042,,,226321,,,192721,,,79574,,,,,35620.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Delhi,2018-19,Urban,India,2018,7,"Calendar Year (Jan - Dec), 2018",DELHI,16368899,,,8761005,,,7607894,,,3356425,,,,,115407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,1993-94,Rural,India,1993,30,"Calendar Year (Jan - Dec), 1993",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,1993-94,Urban,India,1993,30,"Calendar Year (Jan - Dec), 1993",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,1999-00,Rural,India,1999,30,"Calendar Year (Jan - Dec), 1999",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,1999-00,Urban,India,1999,30,"Calendar Year (Jan - Dec), 1999",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2004-05,Rural,India,2004,30,"Calendar Year (Jan - Dec), 2004",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2004-05,Urban,India,2004,30,"Calendar Year (Jan - Dec), 2004",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2009-10,Rural,India,2009,30,"Calendar Year (Jan - Dec), 2009",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2009-10,Urban,India,2009,30,"Calendar Year (Jan - Dec), 2009",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2011-12,Rural,India,2011,30,"Calendar Year (Jan - Dec), 2011",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2011-12,Urban,India,2011,30,"Calendar Year (Jan - Dec), 2011",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2017-18,Rural,India,2017,30,"Calendar Year (Jan - Dec), 2017",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2017-18,Urban,India,2017,30,"Calendar Year (Jan - Dec), 2017",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2018-19,Rural,India,2018,30,"Calendar Year (Jan - Dec), 2018",GOA,551731,,,275436,,,276295,,,128208,,,,,292350.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Goa,2018-19,Urban,India,2018,30,"Calendar Year (Jan - Dec), 2018",GOA,906814,,,463704,,,443110,,,215403,,,,,77854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,1993-94,Rural,India,1993,24,"Calendar Year (Jan - Dec), 1993",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,1993-94,Urban,India,1993,24,"Calendar Year (Jan - Dec), 1993",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,1999-00,Rural,India,1999,24,"Calendar Year (Jan - Dec), 1999",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,1999-00,Urban,India,1999,24,"Calendar Year (Jan - Dec), 1999",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2004-05,Rural,India,2004,24,"Calendar Year (Jan - Dec), 2004",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2004-05,Urban,India,2004,24,"Calendar Year (Jan - Dec), 2004",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2009-10,Rural,India,2009,24,"Calendar Year (Jan - Dec), 2009",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2009-10,Urban,India,2009,24,"Calendar Year (Jan - Dec), 2009",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2011-12,Rural,India,2011,24,"Calendar Year (Jan - Dec), 2011",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2011-12,Urban,India,2011,24,"Calendar Year (Jan - Dec), 2011",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2017-18,Rural,India,2017,24,"Calendar Year (Jan - Dec), 2017",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2017-18,Urban,India,2017,24,"Calendar Year (Jan - Dec), 2017",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2018-19,Rural,India,2018,24,"Calendar Year (Jan - Dec), 2018",GUJARAT,34694609,,,17799159,,,16895450,,,6773558,,,,,14957394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat,2018-19,Urban,India,2018,24,"Calendar Year (Jan - Dec), 2018",GUJARAT,25748474,,,13693814,,,12054660,,,5475577,,,,,733163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,1993-94,Rural,India,1993,6,"Calendar Year (Jan - Dec), 1993",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,1993-94,Urban,India,1993,6,"Calendar Year (Jan - Dec), 1993",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,1999-00,Rural,India,1999,6,"Calendar Year (Jan - Dec), 1999",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,1999-00,Urban,India,1999,6,"Calendar Year (Jan - Dec), 1999",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2004-05,Rural,India,2004,6,"Calendar Year (Jan - Dec), 2004",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2004-05,Urban,India,2004,6,"Calendar Year (Jan - Dec), 2004",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2009-10,Rural,India,2009,6,"Calendar Year (Jan - Dec), 2009",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2009-10,Urban,India,2009,6,"Calendar Year (Jan - Dec), 2009",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2011-12,Rural,India,2011,6,"Calendar Year (Jan - Dec), 2011",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2011-12,Urban,India,2011,6,"Calendar Year (Jan - Dec), 2011",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2017-18,Rural,India,2017,6,"Calendar Year (Jan - Dec), 2017",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2017-18,Urban,India,2017,6,"Calendar Year (Jan - Dec), 2017",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2018-19,Rural,India,2018,6,"Calendar Year (Jan - Dec), 2018",HARYANA,16509359,,,8774006,,,7735353,,,3043756,,,,,4195635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Haryana,2018-19,Urban,India,2018,6,"Calendar Year (Jan - Dec), 2018",HARYANA,8842103,,,4720728,,,4121375,,,1813768,,,,,197608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,1993-94,Rural,India,1993,2,"Calendar Year (Jan - Dec), 1993",HIMACHAL PRADESH,6176050,,,3110345,,,3065705,,,1312510,,,,,4550697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
