srcYear,srcStateName,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,YearCode,Year,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2005,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2005,"Financial Year (Apr - Mar), 2005",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2006,"Financial Year (Apr - Mar), 2006",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2007,"Financial Year (Apr - Mar), 2007",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2008,"Financial Year (Apr - Mar), 2008",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2009,"Financial Year (Apr - Mar), 2009",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2010,"Financial Year (Apr - Mar), 2010",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2011,"Financial Year (Apr - Mar), 2011",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2012,"Financial Year (Apr - Mar), 2012",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2013,"Financial Year (Apr - Mar), 2013",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2014,"Financial Year (Apr - Mar), 2014",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2015,"Financial Year (Apr - Mar), 2015",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2016,"Financial Year (Apr - Mar), 2016",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2017,"Financial Year (Apr - Mar), 2017",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2018,"Financial Year (Apr - Mar), 2018",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2019,"Financial Year (Apr - Mar), 2019",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2020,"Financial Year (Apr - Mar), 2020",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Punjab,India,3,PUNJAB,27743338,10399146,17344192,14639465,5545989,9093476,13103873,4853157,2021,"Financial Year (Apr - Mar), 2021",8250716,5513071,2154958,3358113,251460,4.78988e+06,5041344.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2004,"Financial Year (Apr - Mar), 2004",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2005,"Financial Year (Apr - Mar), 2005",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2006,"Financial Year (Apr - Mar), 2006",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2007,"Financial Year (Apr - Mar), 2007",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2008,"Financial Year (Apr - Mar), 2008",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2009,"Financial Year (Apr - Mar), 2009",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2010,"Financial Year (Apr - Mar), 2010",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2011,"Financial Year (Apr - Mar), 2011",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2012,"Financial Year (Apr - Mar), 2012",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2013,"Financial Year (Apr - Mar), 2013",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2014,"Financial Year (Apr - Mar), 2014",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2015,"Financial Year (Apr - Mar), 2015",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2016,"Financial Year (Apr - Mar), 2016",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2017,"Financial Year (Apr - Mar), 2017",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2018,"Financial Year (Apr - Mar), 2018",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2019,"Financial Year (Apr - Mar), 2019",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2020,"Financial Year (Apr - Mar), 2020",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Chandigarh,India,4,CHANDIGARH,1055450,1026459,28991,580663,563513,17150,474787,462946,2021,"Financial Year (Apr - Mar), 2021",11841,241173,234033,7140,10953,447,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2004,"Financial Year (Apr - Mar), 2004",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2005,"Financial Year (Apr - Mar), 2005",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2006,"Financial Year (Apr - Mar), 2006",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2007,"Financial Year (Apr - Mar), 2007",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2008,"Financial Year (Apr - Mar), 2008",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2009,"Financial Year (Apr - Mar), 2009",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2010,"Financial Year (Apr - Mar), 2010",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2011,"Financial Year (Apr - Mar), 2011",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2012,"Financial Year (Apr - Mar), 2012",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2013,"Financial Year (Apr - Mar), 2013",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2014,"Financial Year (Apr - Mar), 2014",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2015,"Financial Year (Apr - Mar), 2015",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2016,"Financial Year (Apr - Mar), 2016",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2017,"Financial Year (Apr - Mar), 2017",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2018,"Financial Year (Apr - Mar), 2018",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2019,"Financial Year (Apr - Mar), 2019",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2020,"Financial Year (Apr - Mar), 2020",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Uttarakhand,India,5,UTTARAKHAND,10086292,3049338,7036954,5137773,1618731,3519042,4948519,1430607,2021,"Financial Year (Apr - Mar), 2021",3517912,2056975,631889,1425086,90193,3.36368e+06,3453873.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2004,"Financial Year (Apr - Mar), 2004",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2005,"Financial Year (Apr - Mar), 2005",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2006,"Financial Year (Apr - Mar), 2006",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2007,"Financial Year (Apr - Mar), 2007",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2008,"Financial Year (Apr - Mar), 2008",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2009,"Financial Year (Apr - Mar), 2009",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2010,"Financial Year (Apr - Mar), 2010",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2011,"Financial Year (Apr - Mar), 2011",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2012,"Financial Year (Apr - Mar), 2012",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2013,"Financial Year (Apr - Mar), 2013",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2014,"Financial Year (Apr - Mar), 2014",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Haryana,India,6,HARYANA,25351462,8842103,16509359,13494734,4720728,8774006,11856728,4121375,2015,"Financial Year (Apr - Mar), 2015",7735353,4857524,1813768,3043756,197608,4.19564e+06,4393243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
